"","celex","year","month","delegation.ratio","constraint.ratio","discretion.index"
"28413","31987R2154",1987,7,0,0,0
"28414","31987R2157",1987,7,0,0,0
"28415","31987R2158",1987,7,0,0,0
"28416","31987R2159",1987,7,0.25,0,0.25
"28417","31987R2160",1987,7,0,0,0
"28418","31987R2161",1987,7,0,0,0
"28419","31987R2162",1987,7,0,0,0
"28420","31987R2163",1987,7,0,0.0833333333333333,0
"28421","31987R2164",1987,7,0,0,0
"28422","31987R2165",1987,7,0,0,0
"28423","31987R2166",1987,7,0,0,0
"28424","31987R2167",1987,7,0.5,0,0.5
"28425","31987R2168",1987,7,0,0,0
"28426","31987R2169",1987,7,0,0,0
"28427","31987R2172",1987,7,0,0,0
"28428","31987R2177",1987,7,0,0,0
"28429","31987R2183",1987,7,0,0.166666666666667,0
"28430","31987R2184",1987,7,0,0,0
"28431","31987R2185",1987,7,0,0,0
"28432","31987R2186",1987,7,0,0,0
"28433","31987R2187",1987,7,0,0,0
"28434","31987R2188",1987,7,0,0,0
"28435","31987R2194",1987,7,0,0,0
"28436","31987R2199",1987,7,0,0,0
"28437","31987R2200",1987,7,0.0641025641025641,0.25,0.0480769230769231
"28438","31987R2208",1987,7,0,0,0
"28439","31987R2209",1987,7,0,0,0
"28440","31987R2210",1987,7,0,0,0
"28441","31987R2211",1987,7,0,0,0
"28442","31987R2212",1987,7,0,0,0
"28443","31987R2216",1987,7,0,0,0
"28444","31987R2227",1987,7,0,0,0
"28445","31987R2228",1987,7,0,0,0
"28446","31987R2230",1987,7,0,0,0
"28447","31987R2232",1987,7,0,0,0
"28448","31987R2241",1987,7,0.2,0,0.2
"28449","31987R2242",1987,7,0,0.166666666666667,0
"28450","31987R2243",1987,7,0,0,0
"28451","31987R2244",1987,7,0,0,0
"28452","31987R2248",1987,7,0,0.0833333333333333,0
"28453","31987R2249",1987,7,0.25,0,0.25
"28454","31987R2253",1987,7,0,0.0833333333333333,0
"28455","31987R2254",1987,7,0,0,0
"28456","31987R2257",1987,7,0,0,0
"28457","31987R2258",1987,7,0,0,0
"28458","31987R2259",1987,7,0,0,0
"28459","31987R2260",1987,7,0,0,0
"28460","31987R2261",1987,7,0,0,0
"28461","31987R2262",1987,7,0.04,0,0.04
"28462","31987R2263",1987,7,0,0,0
"28463","31987R2274",1987,7,0,0,0
"28464","31987R2275",1987,7,0,0,0
"28465","31987R2276",1987,7,0,0,0
"28466","31987R2280",1987,7,0.125,0,0.125
"28467","31987R2281",1987,7,0,0,0
"28468","31987R2282",1987,7,0,0.0833333333333333,0
"28469","31987R2284",1987,7,0,0,0
"28470","31987R2285",1987,7,0,0,0
"28471","31987R2286",1987,7,0,0,0
"28472","31987R2287",1987,7,0,0,0
"28473","31987R2288",1987,7,0,0,0
"28474","31987R2289",1987,7,0,0,0
"28475","31987R2290",1987,7,0.333333333333333,0,0.333333333333333
"28476","31987R2291",1987,7,0,0,0
"28477","31987R2292",1987,7,0,0,0
"28478","31987R2293",1987,7,0,0,0
"28479","31987R2294",1987,7,0,0,0
"28480","31987R2295",1987,7,0,0,0
"28481","31988L0357",1988,7,0.363636363636364,0,0.363636363636364
"28482","31988L0359",1988,7,0,0.0833333333333333,0
"28483","31988L0361",1988,7,0.272727272727273,0,0.272727272727273
"28484","31988L0364",1988,7,0.111111111111111,0,0.111111111111111
"28485","31988L0366",1988,7,0,0,0
"28486","31988L0378",1988,7,0.2,0.416666666666667,0.116666666666667
"28487","31988L0379",1988,7,0.235294117647059,0,0.235294117647059
"28488","31988L0380",1988,7,0.238805970149254,0,0.238805970149254
"28489","31988L0388",1988,7,0.121212121212121,0,0.121212121212121
"28490","31988L0403",1988,7,0,0,0
"28491","31988L0406",1988,7,0.2,0,0.2
"28492","31988L0407",1988,7,0.340425531914894,0.166666666666667,0.283687943262411
"28493","31988L0409",1988,7,0.2,0,0.2
"28494","31988L0410",1988,7,0.4,0,0.4
"28495","31988L0411",1988,7,0.2,0,0.2
"28496","31988L0412",1988,7,0.4,0,0.4
"28497","31988L0413",1988,7,0.2,0,0.2
"28498","31988L0414",1988,7,0.2,0,0.2
"28499","31988R1853",1988,7,0,0,0
"28500","31988R1854",1988,7,0,0,0
"28501","31988R1856",1988,7,0,0.333333333333333,0
"28502","31988R1857",1988,7,0,0,0
"28503","31988R1858",1988,7,0,0,0
"28504","31988R1859",1988,7,0,0,0
"28505","31988R1860",1988,7,0,0,0
"28506","31988R1861",1988,7,0,0,0
"28507","31988R1862",1988,7,0,0,0
"28508","31988R1863",1988,7,0,0,0
"28509","31988R1864",1988,7,0,0,0
"28510","31988R1865",1988,7,0,0,0
"28511","31988R1866",1988,7,0,0,0
"28512","31988R1867",1988,7,0.125,0,0.125
"28513","31988R1868",1988,7,0.125,0,0.125
"28514","31988R1869",1988,7,0,0,0
"28515","31988R1870",1988,7,0,0,0
"28516","31988R1912",1988,7,0,0,0
"28517","31988R1913",1988,7,0,0,0
"28518","31988R1914",1988,7,0,0,0
"28519","31988R1915",1988,7,0,0,0
"28520","31988R1921",1988,7,0,0,0
"28521","31988R1922",1988,7,0,0,0
"28522","31988R1923",1988,7,0,0,0
"28523","31988R1924",1988,7,0,0,0
"28524","31988R1925",1988,7,0,0,0
"28525","31988R1926",1988,7,0,0.0833333333333333,0
"28526","31988R1927",1988,7,0,0,0
"28527","31988R1929",1988,7,0,0,0
"28528","31988R1930",1988,7,0,0,0
"28529","31988R1931",1988,7,0,0,0
"28530","31988R1936",1988,7,0,0,0
"28531","31988R1937",1988,7,0.333333333333333,0,0.333333333333333
"28532","31988R1949",1988,7,0,0,0
"28533","31988R1955",1988,7,0,0,0
"28534","31988R1956",1988,7,0,0.0833333333333333,0
"28535","31988R1957",1988,7,0,0.166666666666667,0
"28536","31988R1958",1988,7,0,0,0
"28537","31988R1963",1988,7,0,0,0
"28538","31988R1964",1988,7,0,0,0
"28539","31988R1969",1988,7,0.2,0,0.2
"28540","31988R1970",1988,7,0.176470588235294,0,0.176470588235294
"28541","31988R1980",1988,7,0,0,0
"28542","31988R1981",1988,7,0,0,0
"28543","31988R1982",1988,7,0,0,0
"28544","31988R1983",1988,7,0.125,0,0.125
"28545","31988R1990",1988,7,0,0,0
"28546","31988R1991",1988,7,0,0.0833333333333333,0
"28547","31988R1995",1988,7,0,0,0
"28548","31988R1996",1988,7,0,0.166666666666667,0
"28549","31988R1997",1988,7,0,0,0
"28550","31988R1998",1988,7,0,0,0
"28551","31988R1999",1988,7,0,0,0
"28552","31988R2005",1988,7,0,0,0
"28553","31988R2009",1988,7,0,0,0
"28554","31988R2010",1988,7,0,0,0
"28555","31988R2020",1988,7,0,0,0
"28556","31988R2024",1988,7,0,0,0
"28557","31988R2037",1988,7,0,0,0
"28558","31988R2038",1988,7,0,0,0
"28559","31988R2039",1988,7,0,0,0
"28560","31988R2040",1988,7,0,0,0
"28561","31988R2048",1988,7,0,0,0
"28562","31988R2049",1988,7,0.0588235294117647,0,0.0588235294117647
"28563","31988R2050",1988,7,0.125,0,0.125
"28564","31988R2051",1988,7,0,0,0
"28565","31988R2052",1988,7,0.0952380952380952,0,0.0952380952380952
"28566","31988R2053",1988,7,0,0,0
"28567","31988R2054",1988,7,0,0,0
"28568","31988R2058",1988,7,0,0,0
"28569","31988R2062",1988,7,0,0,0
"28570","31988R2065",1988,7,0,0,0
"28571","31988R2066",1988,7,0,0,0
"28572","31988R2069",1988,7,0,0,0
"28573","31988R2070",1988,7,0,0,0
"28574","31988R2071",1988,7,0,0,0
"28575","31988R2072",1988,7,0,0,0
"28576","31988R2076",1988,7,0,0,0
"28577","31988R2077",1988,7,0,0,0
"28578","31988R2078",1988,7,0,0,0
"28579","31988R2089",1988,7,0,0,0
"28580","31988R2095",1988,7,0,0,0
"28581","31988R2096",1988,7,0,0,0
"28582","31988R2097",1988,7,0,0,0
"28583","31988R2117",1988,7,0,0.166666666666667,0
"28584","31988R2118",1988,7,0,0,0
"28585","31988R2119",1988,7,0,0,0
"28586","31988R2122",1988,7,0,0,0
"28587","31988R2123",1988,7,0,0,0
"28588","31988R2128",1988,7,0,0,0
"28589","31988R2129",1988,7,0,0,0
"28590","31988R2130",1988,7,0,0,0
"28591","31988R2135",1988,7,0,0,0
"28592","31988R2136",1988,7,0,0,0
"28593","31988R2137",1988,7,0,0,0
"28594","31988R2148",1988,7,0,0,0
"28595","31988R2149",1988,7,0,0,0
"28596","31988R2160",1988,7,0,0,0
"28597","31988R2167",1988,7,0,0,0
"28598","31988R2175",1988,7,0,0,0
"28599","31988R2176",1988,7,0,0.0833333333333333,0
"28600","31988R2177",1988,7,0,0,0
"28601","31988R2178",1988,7,0,0,0
"28602","31988R2179",1988,7,0,0,0
"28603","31988R2180",1988,7,0.2,0,0.2
"28604","31988R2181",1988,7,0,0,0
"28605","31988R2182",1988,7,0,0,0
"28606","31988R2185",1988,7,0,0,0
"28607","31988R2190",1988,7,0,0,0
"28608","31988R2193",1988,7,0,0,0
"28609","31988R2199",1988,7,0,0.0833333333333333,0
"28610","31988R2200",1988,7,0,0,0
"28611","31988R2201",1988,7,0,0,0
"28612","31988R2202",1988,7,0,0,0
"28613","31988R2203",1988,7,0,0,0
"28614","31988R2204",1988,7,0,0,0
"28615","31988R2206",1988,7,0,0,0
"28616","31988R2210",1988,7,0,0,0
"28617","31988R2211",1988,7,0,0.0833333333333333,0
"28618","31988R2212",1988,7,0,0,0
"28619","31988R2213",1988,7,0,0,0
"28620","31988R2214",1988,7,0,0,0
"28621","31988R2215",1988,7,0,0,0
"28622","31988R2216",1988,7,0,0,0
"28623","31988R2217",1988,7,0.333333333333333,0.166666666666667,0.277777777777778
"28624","31988R2218",1988,7,0.181818181818182,0,0.181818181818182
"28625","31988R2219",1988,7,0,0,0
"28626","31988R2220",1988,7,0,0,0
"28627","31988R2221",1988,7,0,0,0
"28628","31988R2222",1988,7,0,0,0
"28629","31988R2223",1988,7,0,0.0833333333333333,0
"28630","31988R2224",1988,7,0,0,0
"28631","31988R2225",1988,7,0,0,0
"28632","31988R2226",1988,7,0,0,0
"28633","31988R2227",1988,7,0.2,0,0.2
"28634","31988R2228",1988,7,0,0,0
"28635","31988R2229",1988,7,0,0,0
"28636","31988R2230",1988,7,0,0,0
"28637","31988R2231",1988,7,0,0,0
"28638","31988R2232",1988,7,0,0,0
"28639","31988R2233",1988,7,0,0,0
"28640","31988R2234",1988,7,0,0,0
"28641","31988R2235",1988,7,0,0.0833333333333333,0
"28642","31988R2236",1988,7,0,0.0833333333333333,0
"28643","31988R2237",1988,7,0,0,0
"28644","31988R2238",1988,7,0,0,0
"28645","31988R2239",1988,7,0,0,0
"28646","31988R2240",1988,7,0,0,0
"28647","31988R2241",1988,7,0,0,0
"28648","31988R2242",1988,7,0,0,0
"28649","31988R2243",1988,7,0.2,0.0833333333333333,0.183333333333333
"28650","31988R2244",1988,7,0,0,0
"28651","31988R2245",1988,7,0,0,0
"28652","31988R2246",1988,7,0,0.0833333333333333,0
"28653","31988R2247",1988,7,0,0.0833333333333333,0
"28654","31988R2248",1988,7,0,0,0
"28655","31988R2249",1988,7,0,0,0
"28656","31988R2250",1988,7,0,0,0
"28657","31988R2251",1988,7,0,0,0
"28658","31988R2252",1988,7,0,0,0
"28659","31988R2253",1988,7,0,0,0
"28660","31988R2254",1988,7,0,0,0
"28661","31988R2255",1988,7,0,0,0
"28662","31988R2256",1988,7,0,0,0
"28663","31988R2257",1988,7,0,0,0
"28664","31988R2258",1988,7,0,0,0
"28665","31988R2259",1988,7,0,0,0
"28666","31988R2260",1988,7,0,0.166666666666667,0
"28667","31988R2261",1988,7,0,0,0
"28668","31988R2262",1988,7,0,0,0
"28669","31988R2263",1988,7,0,0,0
"28670","31988R2264",1988,7,0,0,0
"28671","31988R2265",1988,7,0,0,0
"28672","31988R2266",1988,7,0,0.166666666666667,0
"28673","31988R2267",1988,7,0,0,0
"28674","31988R2268",1988,7,0,0,0
"28675","31988R2269",1988,7,0,0.333333333333333,0
"28676","31988R2273",1988,7,0,0,0
"28677","31988R2274",1988,7,0,0.0833333333333333,0
"28678","31988R2275",1988,7,0,0.0833333333333333,0
"28679","31988R2276",1988,7,0,0,0
"28680","31988R2277",1988,7,0,0,0
"28681","31988R2278",1988,7,0,0.0833333333333333,0
"28682","31988R2279",1988,7,0,0.25,0
"28683","31988R2281",1988,7,0,0.416666666666667,0
"28684","31988R2285",1988,7,0,0,0
"28685","31988R2286",1988,7,0,0,0
"28686","31988R2289",1988,7,0,0,0
"28687","31988R2290",1988,7,0,0,0
"28688","31988R2293",1988,7,0,0,0
"28689","31988R2294",1988,7,0,0.25,0
"28690","31988R2295",1988,7,0,0,0
"28691","31988R2296",1988,7,0,0.333333333333333,0
"28692","31988R2297",1988,7,0,0,0
"28693","31988R2298",1988,7,0,0,0
"28694","31988R2299",1988,7,0,0,0
"28695","31988R2300",1988,7,0,0,0
"28696","31988R2301",1988,7,0.5,0,0.5
"28697","31988R2302",1988,7,0,0,0
"28698","31988R2303",1988,7,0,0.0833333333333333,0
"28699","31988R2304",1988,7,0,0.0833333333333333,0
"28700","31988R2306",1988,7,0,0,0
"28701","31988R2307",1988,7,0,0,0
"28702","31988R2318",1988,7,0,0,0
"28703","31988R2319",1988,7,0,0.166666666666667,0
"28704","31988R2320",1988,7,0,0,0
"28705","31988R2321",1988,7,0,0,0
"28706","31988R2322",1988,7,0,0,0
"28707","31988R2323",1988,7,0,0,0
"28708","31988R2324",1988,7,0,0.0833333333333333,0
"28709","31988R2325",1988,7,0,0,0
"28710","31988R2326",1988,7,0.5,0,0.5
"28711","31988R2327",1988,7,0,0,0
"28712","31988R2328",1988,7,0,0,0
"28713","31988R2329",1988,7,0,0,0
"28714","31988R2338",1988,7,0,0,0
"28715","31988R2339",1988,7,0,0,0
"28716","31988R2345",1988,7,0,0,0
"28717","31988R2346",1988,7,0,0,0
"28718","31988R2347",1988,7,0,0,0
"28719","31988R2348",1988,7,0,0,0
"28720","31988R2349",1988,7,0,0,0
"28721","31988R2386",1988,7,0,0,0
"28722","31988R2387",1988,7,0,0,0
"28723","31988R2388",1988,7,0,0,0
"28724","31988R2389",1988,7,0.111111111111111,0.0833333333333333,0.101851851851852
"28725","31988R2390",1988,7,0,0,0
"28726","31988R2391",1988,7,0,0,0
"28727","31988R2392",1988,7,0,0,0
"28728","31988R2393",1988,7,0,0,0
"28729","31988R2394",1988,7,0,0,0
"28730","31988R2395",1988,7,0,0,0
"28731","31988R2396",1988,7,0,0,0
"28732","31988R2397",1988,7,0,0,0
"28733","31989L0424",1989,7,0,0,0
"28734","31989L0427",1989,7,0,0,0
"28735","31989L0428",1989,7,0.388888888888889,0,0.388888888888889
"28736","31989L0429",1989,7,0.263157894736842,0,0.263157894736842
"28737","31989L0437",1989,7,0.303030303030303,0,0.303030303030303
"28738","31989L0438",1989,7,0.291666666666667,0,0.291666666666667
"28739","31989L0439",1989,7,0.153846153846154,0,0.153846153846154
"28740","31989L0440",1989,7,0.241379310344828,0,0.241379310344828
"28741","31989L0451",1989,7,0,0,0
"28742","31989R1950",1989,7,0,0,0
"28743","31989R1951",1989,7,0,0.0833333333333333,0
"28744","31989R1952",1989,7,0,0,0
"28745","31989R1953",1989,7,0,0,0
"28746","31989R1954",1989,7,0.0526315789473684,0,0.0526315789473684
"28747","31989R1955",1989,7,0,0,0
"28748","31989R1956",1989,7,0,0,0
"28749","31989R1957",1989,7,0,0,0
"28750","31989R1958",1989,7,0,0,0
"28751","31989R1959",1989,7,0,0.333333333333333,0
"28752","31989R1960",1989,7,0,0,0
"28753","31989R1961",1989,7,0,0.0833333333333333,0
"28754","31989R1966",1989,7,0,0,0
"28755","31989R1968",1989,7,0.166666666666667,0,0.166666666666667
"28756","31989R1969",1989,7,0.285714285714286,0.0833333333333333,0.261904761904762
"28757","31989R1970",1989,7,0,0,0
"28758","31989R1971",1989,7,0,0.25,0
"28759","31989R1975",1989,7,0,0,0
"28760","31989R1976",1989,7,0,0.0833333333333333,0
"28761","31989R1977",1989,7,0,0.166666666666667,0
"28762","31989R1978",1989,7,0,0.166666666666667,0
"28763","31989R1979",1989,7,0,0.0833333333333333,0
"28764","31989R1980",1989,7,0,0,0
"28765","31989R1989",1989,7,0,0,0
"28766","31989R1990",1989,7,0,0,0
"28767","31989R1996",1989,7,0,0.166666666666667,0
"28768","31989R1998",1989,7,0,0,0
"28769","31989R1999",1989,7,0,0,0
"28770","31989R2011",1989,7,0,0,0
"28771","31989R2017",1989,7,0,0.166666666666667,0
"28772","31989R2018",1989,7,0,0,0
"28773","31989R2019",1989,7,0,0.0833333333333333,0
"28774","31989R2032",1989,7,0,0,0
"28775","31989R2033",1989,7,0,0,0
"28776","31989R2034",1989,7,0,0.0833333333333333,0
"28777","31989R2035",1989,7,0,0,0
"28778","31989R2043",1989,7,0.264705882352941,0,0.264705882352941
"28779","31989R2044",1989,7,0.15,0,0.15
"28780","31989R2045",1989,7,0,0,0
"28781","31989R2046",1989,7,0.145833333333333,0,0.145833333333333
"28782","31989R2047",1989,7,0,0.166666666666667,0
"28783","31989R2048",1989,7,0.448275862068966,0.166666666666667,0.373563218390805
"28784","31989R2051",1989,7,0,0,0
"28785","31989R2052",1989,7,0,0,0
"28786","31989R2053",1989,7,0.0769230769230769,0,0.0769230769230769
"28787","31989R2054",1989,7,0.0769230769230769,0,0.0769230769230769
"28788","31989R2061",1989,7,0,0,0
"28789","31989R2062",1989,7,0,0,0
"28790","31989R2063",1989,7,0,0,0
"28791","31989R2064",1989,7,0,0,0
"28792","31989R2065",1989,7,0,0.0833333333333333,0
"28793","31989R2066",1989,7,0,0.0833333333333333,0
"28794","31989R2067",1989,7,0,0,0
"28795","31989R2068",1989,7,0.1,0,0.1
"28796","31989R2069",1989,7,0,0,0
"28797","31989R2070",1989,7,0,0,0
"28798","31989R2071",1989,7,0,0,0
"28799","31989R2085",1989,7,0,0,0
"28800","31989R2088",1989,7,0,0,0
"28801","31989R2089",1989,7,0,0,0
"28802","31989R2090",1989,7,0,0,0
"28803","31989R2100",1989,7,0,0.0833333333333333,0
"28804","31989R2105",1989,7,0,0,0
"28805","31989R2106",1989,7,0.111111111111111,0,0.111111111111111
"28806","31989R2107",1989,7,0,0,0
"28807","31989R2119",1989,7,0,0,0
"28808","31989R2120",1989,7,0,0,0
"28809","31989R2121",1989,7,0,0,0
"28810","31989R2122",1989,7,0,0,0
"28811","31989R2123",1989,7,0,0.0833333333333333,0
"28812","31989R2127",1989,7,0,0.0833333333333333,0
"28813","31989R2135",1989,7,0.0689655172413793,0,0.0689655172413793
"28814","31989R2136",1989,7,0.0588235294117647,0,0.0588235294117647
"28815","31989R2137",1989,7,0,0.25,0
"28816","31989R2140",1989,7,0,0,0
"28817","31989R2141",1989,7,0,0,0
"28818","31989R2142",1989,7,0,0,0
"28819","31989R2153",1989,7,0,0.25,0
"28820","31989R2155",1989,7,0.166666666666667,0,0.166666666666667
"28821","31989R2157",1989,7,0,0,0
"28822","31989R2158",1989,7,0,0,0
"28823","31989R2159",1989,7,0.125,0,0.125
"28824","31989R2160",1989,7,0,0,0
"28825","31989R2165",1989,7,0,0,0
"28826","31989R2167",1989,7,0,0.333333333333333,0
"28827","31989R2168",1989,7,0,0.0833333333333333,0
"28828","31989R2175",1989,7,0,0.166666666666667,0
"28829","31989R2187",1989,7,0,0.0833333333333333,0
"28830","31989R2188",1989,7,0.166666666666667,0.0833333333333333,0.152777777777778
"28831","31989R2201",1989,7,0,0.0833333333333333,0
"28832","31989R2202",1989,7,0,0.0833333333333333,0
"28833","31989R2203",1989,7,0,0.0833333333333333,0
"28834","31989R2204",1989,7,0.166666666666667,0,0.166666666666667
"28835","31989R2205",1989,7,0,0,0
"28836","31989R2218",1989,7,0,0,0
"28837","31989R2219",1989,7,0.142857142857143,0,0.142857142857143
"28838","31989R2220",1989,7,0,0,0
"28839","31989R2224",1989,7,0,0,0
"28840","31989R2225",1989,7,0,0,0
"28841","31989R2226",1989,7,0,0.0833333333333333,0
"28842","31989R2229",1989,7,0,0.0833333333333333,0
"28843","31989R2233",1989,7,0,0,0
"28844","31989R2234",1989,7,0,0,0
"28845","31989R2235",1989,7,0,0,0
"28846","31989R2236",1989,7,0,0,0
"28847","31989R2237",1989,7,0,0,0
"28848","31989R2238",1989,7,0,0,0
"28849","31989R2239",1989,7,0,0.0833333333333333,0
"28850","31989R2240",1989,7,0.166666666666667,0,0.166666666666667
"28851","31989R2244",1989,7,0,0,0
"28852","31989R2245",1989,7,0,0,0
"28853","31989R2246",1989,7,0.25,0,0.25
"28854","31989R2247",1989,7,0,0,0
"28855","31989R2255",1989,7,0,0,0
"28856","31989R2256",1989,7,0,0,0
"28857","31989R2258",1989,7,0,0,0
"28858","31989R2259",1989,7,0,0,0
"28859","31989R2260",1989,7,0,0,0
"28860","31989R2261",1989,7,0,0,0
"28861","31989R2275",1989,7,0,0,0
"28862","31989R2276",1989,7,0,0,0
"28863","31989R2277",1989,7,0,0,0
"28864","31989R2278",1989,7,0,0.25,0
"28865","31989R2279",1989,7,0.166666666666667,0,0.166666666666667
"28866","31989R2280",1989,7,0,0,0
"28867","31989R2289",1989,7,0,0,0
"28868","31989R2290",1989,7,0,0,0
"28869","31989R2291",1989,7,0,0.333333333333333,0
"28870","31989R2292",1989,7,0,0,0
"28871","31989R2293",1989,7,0.5,0.25,0.375
"28872","31989R2294",1989,7,0,0,0
"28873","31989R2299",1989,7,0.0625,0,0.0625
"28874","31989R2300",1989,7,0,0,0
"28875","31989R2301",1989,7,0,0,0
"28876","31989R2313",1989,7,0,0,0
"28877","31989R2316",1989,7,0,0,0
"28878","31989R2317",1989,7,0.5,0,0.5
"28879","31989R2318",1989,7,0,0,0
"28880","31989R2319",1989,7,0.111111111111111,0,0.111111111111111
"28881","31989R2320",1989,7,0.1,0,0.1
"28882","31989R2321",1989,7,0,0.0833333333333333,0
"28883","31989R2322",1989,7,0,0,0
"28884","31989R2323",1989,7,0,0,0
"28885","31989R2327",1989,7,0,0,0
"28886","31989R2331",1989,7,0,0,0
"28887","31990L0364",1990,7,0.333333333333333,0,0.333333333333333
"28888","31990L0365",1990,7,0.333333333333333,0,0.333333333333333
"28889","31990L0366",1990,7,0.25,0,0.25
"28890","31990L0377",1990,7,0.166666666666667,0.0833333333333333,0.152777777777778
"28891","31990L0384",1990,7,0.142857142857143,0,0.142857142857143
"28892","31990L0385",1990,7,0.3,0,0.3
"28893","31990L0387",1990,7,0.12,0,0.12
"28894","31990L0388",1990,7,0.357142857142857,0,0.357142857142857
"28895","31990L0394",1990,7,0.03125,0,0.03125
"28896","31990L0396",1990,7,0.222222222222222,0.0833333333333333,0.203703703703704
"28897","31990L0398",1990,7,0.5,0,0.5
"28898","31990R1863",1990,7,0.125,0,0.125
"28899","31990R1864",1990,7,0,0,0
"28900","31990R1865",1990,7,0,0,0
"28901","31990R1866",1990,7,0,0.166666666666667,0
"28902","31990R1867",1990,7,0,0,0
"28903","31990R1868",1990,7,0,0,0
"28904","31990R1869",1990,7,0,0,0
"28905","31990R1870",1990,7,0,0,0
"28906","31990R1874",1990,7,0,0,0
"28907","31990R1875",1990,7,0,0,0
"28908","31990R1878",1990,7,0,0,0
"28909","31990R1881",1990,7,0,0,0
"28910","31990R1887",1990,7,0,0.25,0
"28911","31990R1892",1990,7,0,0,0
"28912","31990R1906",1990,7,0.0571428571428571,0,0.0571428571428571
"28913","31990R1907",1990,7,0.0526315789473684,0,0.0526315789473684
"28914","31990R1911",1990,7,0,0,0
"28915","31990R1912",1990,7,0,0,0
"28916","31990R1913",1990,7,0,0,0
"28917","31990R1914",1990,7,0,0,0
"28918","31990R1915",1990,7,0,0.0833333333333333,0
"28919","31990R1926",1990,7,0.166666666666667,0,0.166666666666667
"28920","31990R1927",1990,7,0,0,0
"28921","31990R1928",1990,7,0,0,0
"28922","31990R1929",1990,7,0,0,0
"28923","31990R1930",1990,7,0,0,0
"28924","31990R1935",1990,7,0,0,0
"28925","31990R1936",1990,7,0,0,0
"28926","31990R1937",1990,7,0,0,0
"28927","31990R1938",1990,7,0,0,0
"28928","31990R1939",1990,7,0,0,0
"28929","31990R1940",1990,7,0,0.0833333333333333,0
"28930","31990R1941",1990,7,0,0,0
"28931","31990R1946",1990,7,0,0,0
"28932","31990R1947",1990,7,0,0,0
"28933","31990R1948",1990,7,0,0,0
"28934","31990R1949",1990,7,0,0,0
"28935","31990R1950",1990,7,0,0.416666666666667,0
"28936","31990R1965",1990,7,0,0.416666666666667,0
"28937","31990R1966",1990,7,0,0,0
"28938","31990R1967",1990,7,0,0,0
"28939","31990R1973",1990,7,0,0.0833333333333333,0
"28940","31990R1978",1990,7,0,0.166666666666667,0
"28941","31990R1979",1990,7,0,0,0
"28942","31990R1980",1990,7,0,0,0
"28943","31990R1981",1990,7,0,0,0
"28944","31990R1982",1990,7,0,0,0
"28945","31990R1984",1990,7,0,0,0
"28946","31990R2001",1990,7,0,0,0
"28947","31990R2008",1990,7,0.032258064516129,0,0.032258064516129
"28948","31990R2023",1990,7,0,0,0
"28949","31990R2024",1990,7,0,0,0
"28950","31990R2025",1990,7,0,0,0
"28951","31990R2029",1990,7,0,0,0
"28952","31990R2030",1990,7,0.0952380952380952,0.0833333333333333,0.0873015873015873
"28953","31990R2031",1990,7,0,0.0833333333333333,0
"28954","31990R2036",1990,7,0,0,0
"28955","31990R2039",1990,7,0,0,0
"28956","31990R2042",1990,7,0,0,0
"28957","31990R2045",1990,7,0,0,0
"28958","31990R2046",1990,7,0,0.0833333333333333,0
"28959","31990R2047",1990,7,0,0.0833333333333333,0
"28960","31990R2048",1990,7,0,0,0
"28961","31990R2051",1990,7,0,0,0
"28962","31990R2060",1990,7,0,0,0
"28963","31990R2064",1990,7,0,0,0
"28964","31990R2065",1990,7,0,0,0
"28965","31990R2066",1990,7,0,0,0
"28966","31990R2072",1990,7,0,0.0833333333333333,0
"28967","31990R2073",1990,7,0,0.166666666666667,0
"28968","31990R2079",1990,7,0.130434782608696,0.166666666666667,0.108695652173913
"28969","31990R2080",1990,7,0,0,0
"28970","31990R2081",1990,7,0,0,0
"28971","31990R2082",1990,7,0,0.166666666666667,0
"28972","31990R2083",1990,7,0,0,0
"28973","31990R2084",1990,7,0,0,0
"28974","31990R2085",1990,7,0,0,0
"28975","31990R2086",1990,7,0,0,0
"28976","31990R2102",1990,7,0.111111111111111,0,0.111111111111111
"28977","31990R2103",1990,7,0.0833333333333333,0,0.0833333333333333
"28978","31990R2104",1990,7,0,0.0833333333333333,0
"28979","31990R2105",1990,7,0,0,0
"28980","31990R2106",1990,7,0,0,0
"28981","31990R2107",1990,7,0,0,0
"28982","31990R2112",1990,7,0,0,0
"28983","31990R2115",1990,7,0,0,0
"28984","31990R2116",1990,7,0,0,0
"28985","31990R2117",1990,7,0.269230769230769,0,0.269230769230769
"28986","31990R2118",1990,7,0,0,0
"28987","31990R2126",1990,7,0,0.0833333333333333,0
"28988","31990R2127",1990,7,0,0,0
"28989","31990R2128",1990,7,0,0,0
"28990","31990R2133",1990,7,0,0.166666666666667,0
"28991","31990R2134",1990,7,0,0,0
"28992","31990R2135",1990,7,0,0,0
"28993","31990R2136",1990,7,0,0.25,0
"28994","31990R2137",1990,7,0,0.0833333333333333,0
"28995","31990R2138",1990,7,0.185185185185185,0.333333333333333,0.123456790123457
"28996","31990R2143",1990,7,0,0.25,0
"28997","31990R2144",1990,7,0,0.0833333333333333,0
"28998","31990R2145",1990,7,0,0.0833333333333333,0
"28999","31990R2146",1990,7,0,0,0
"29000","31990R2147",1990,7,0,0.0833333333333333,0
"29001","31990R2148",1990,7,0,0,0
"29002","31990R2149",1990,7,0,0,0
"29003","31990R2152",1990,7,0.166666666666667,0.0833333333333333,0.152777777777778
